Topic_Code,Topic_Categories,Question,Response
AASKK02,Probability - Meaning and concepts,How Probablity calculated.,https://en.wikipedia.org/wiki/Probability
AASKK02,Probability - Meaning and concepts,Where probality is used in Machine Learning,https://en.wikipedia.org/wiki/Probability
AASKK02,Probability - Meaning and concepts,what are the different rules of calculating Probability,https://en.wikipedia.org/wiki/Probability
AASKK02,Probability - Meaning and concepts,What is Probability distribution,https://en.wikipedia.org/wiki/Probability
AASKK02,Bayes theorem and Example,What is Marginal Probability,https://en.wikipedia.org/wiki/Bayes%27_theorem
AASKK02,Bayes theorem and Example,What are the examnples of Marginal Probablity,https://en.wikipedia.org/wiki/Bayes%27_theorem
AASKK02,Bayes theorem and Example,What is Bayes theorem,https://en.wikipedia.org/wiki/Bayes%27_theorem
AASKK02,Bayes theorem and Example,What is Conditional probality ,https://en.wikipedia.org/wiki/Bayes%27_theorem
AASKK02,Bayes theorem and Example,Where does Bayes theorem used in Machine Learning,https://en.wikipedia.org/wiki/Bayes%27_theorem
AASKK02,Bayes theorem and Example,Give some examnples of Bayes theorem application ,https://en.wikipedia.org/wiki/Bayes%27_theorem
AASKK02,Distributions and Example,What is Binomial Distribution,https://en.wikipedia.org/wiki/Probability_distribution
AASKK02,Distributions and Example,Where does Binomial Distribution used in Machine Learning,https://en.wikipedia.org/wiki/Probability_distribution
AASKK02,Distributions and Example,Give some examnples of Binomial Distribution application ,https://en.wikipedia.org/wiki/Probability_distribution
AASKK02,Distributions and Example,What is Poisson Distribution,https://en.wikipedia.org/wiki/Probability_distribution
AASKK02,Distributions and Example,Where does Poisson Distribution used in Machine Learning,https://en.wikipedia.org/wiki/Probability_distribution
AASKK02,Distributions and Example,Give some examnples of Poisson Distribution application,https://en.wikipedia.org/wiki/Probability_distribution
AASKK02,Distributions and Example,What is Normal Distribution,https://en.wikipedia.org/wiki/Probability_distribution
AASKK02,Distributions and Example,Where does Normal Distribution used in Machine Learning,https://en.wikipedia.org/wiki/Probability_distribution
AASKK02,Distributions and Example,Give some examnples of Normal Distribution application ,https://en.wikipedia.org/wiki/Probability_distribution
AASKK02,Hypothesis Formulation,What is Hypothesis,https://en.wikipedia.org/wiki/Statistical_hypothesis_testing
AASKK02,Hypothesis Formulation,How Hypothesis are formulated,https://en.wikipedia.org/wiki/Statistical_hypothesis_testing
AASKK02,Hypothesis Formulation,What are Null and Alternate Hypothesis,https://en.wikipedia.org/wiki/Statistical_hypothesis_testing
AASKK02,Hypothesis Formulation,How Hypothesis testing is done,https://en.wikipedia.org/wiki/Statistical_hypothesis_testing
AASKK02,Hypothesis Formulation,What are Type l errors,https://en.wikipedia.org/wiki/Statistical_hypothesis_testing
AASKK02,Hypothesis Formulation,What are Type ll errors,https://en.wikipedia.org/wiki/Statistical_hypothesis_testing
AASKK02,Hypothesis  Tests,What is one tailed Hypothesis test,https://statisticsbyjim.com/hypothesis-testing/one-tailed-two-tailed-hypothesis-tests/
AASKK02,Hypothesis  Tests,What is two tailed Hypothesis test,https://statisticsbyjim.com/hypothesis-testing/one-tailed-two-tailed-hypothesis-tests/
AASKK02,Hypothesis  Tests,When one tailed Hypothesis test is done,https://statisticsbyjim.com/hypothesis-testing/one-tailed-two-tailed-hypothesis-tests/
AASKK02,Hypothesis  Tests,When two tailed Hypothesis test is done,https://statisticsbyjim.com/hypothesis-testing/one-tailed-two-tailed-hypothesis-tests/
AASKK02,Hypothesis  Tests,What is Single sample z - test of mean,https://sphweb.bumc.bu.edu/otlt/MPH-Modules/BS/BS704_HypothesisTest-Means-Proportions/BS704_HypothesisTest-Means-Proportions_print.html
AASKK02,Hypothesis  Tests,What is the significance of Single sample z - test of mean,https://sphweb.bumc.bu.edu/otlt/MPH-Modules/BS/BS704_HypothesisTest-Means-Proportions/BS704_HypothesisTest-Means-Proportions_print.html
AASKK02,Hypothesis  Tests,What is t - test of mean,https://sphweb.bumc.bu.edu/otlt/MPH-Modules/BS/BS704_HypothesisTest-Means-Proportions/BS704_HypothesisTest-Means-Proportions_print.html
AASKK02,Hypothesis  Tests,What is the significance of  t - test of mean,https://sphweb.bumc.bu.edu/otlt/MPH-Modules/BS/BS704_HypothesisTest-Means-Proportions/BS704_HypothesisTest-Means-Proportions_print.html
AASKK02,Hypothesis  Tests,What is z - test of Proportion,https://sphweb.bumc.bu.edu/otlt/MPH-Modules/BS/BS704_HypothesisTest-Means-Proportions/BS704_HypothesisTest-Means-Proportions_print.html
AASKK02,Hypothesis  Tests,What is the significance of  z - test of Proportion,https://sphweb.bumc.bu.edu/otlt/MPH-Modules/BS/BS704_HypothesisTest-Means-Proportions/BS704_HypothesisTest-Means-Proportions_print.html
AASKK02,Test of variance,When to do Test of variance,https://www.empirical-methods.hslu.ch/decisiontree/differences/variance/1-13chi-square-test-for-variance/
AASKK02,Test of variance,What are the different types of variance tests,https://www.empirical-methods.hslu.ch/decisiontree/differences/variance/1-13chi-square-test-for-variance/
AASKK02,Test of variance,What is Chi Square test,https://www.empirical-methods.hslu.ch/decisiontree/differences/variance/1-13chi-square-test-for-variance/
AASKK02,Test of variance,When to do Chi Square test,https://www.empirical-methods.hslu.ch/decisiontree/differences/variance/1-13chi-square-test-for-variance/
AASKK02,ANOVA,What is F - ratio test,https://sphweb.bumc.bu.edu/otlt/MPH-Modules/BS/BS704_HypothesisTesting-ANOVA/BS704_HypothesisTesting-Anova_print.html
AASKK02,ANOVA,When to do F - ratio test,https://sphweb.bumc.bu.edu/otlt/MPH-Modules/BS/BS704_HypothesisTesting-ANOVA/BS704_HypothesisTesting-Anova_print.html
AASKK02,ANOVA,What is ANOVA,https://sphweb.bumc.bu.edu/otlt/MPH-Modules/BS/BS704_HypothesisTesting-ANOVA/BS704_HypothesisTesting-Anova_print.html
AASKK02,ANOVA,When to do ANOVA test,https://sphweb.bumc.bu.edu/otlt/MPH-Modules/BS/BS704_HypothesisTesting-ANOVA/BS704_HypothesisTesting-Anova_print.html
AASKK02,ANOVA,What are One Sample Testing,https://sphweb.bumc.bu.edu/otlt/MPH-Modules/BS/BS704_HypothesisTesting-ANOVA/BS704_HypothesisTesting-Anova_print.html
AASKK02,ANOVA,When to do One Sample Testing,https://sphweb.bumc.bu.edu/otlt/MPH-Modules/BS/BS704_HypothesisTesting-ANOVA/BS704_HypothesisTesting-Anova_print.html
AASKK02,ANOVA,What are Two Sample Testing,https://sphweb.bumc.bu.edu/otlt/MPH-Modules/BS/BS704_HypothesisTesting-ANOVA/BS704_HypothesisTesting-Anova_print.html
AASKK02,ANOVA,When to do Two Sample Testing,https://sphweb.bumc.bu.edu/otlt/MPH-Modules/BS/BS704_HypothesisTesting-ANOVA/BS704_HypothesisTesting-Anova_print.html
AASKK02,Scaling and Normalization,What are Scaling,https://kharshit.github.io/blog/2018/03/23/scaling-vs-normalization
AASKK02,Scaling and Normalization,When to do Scaling,https://kharshit.github.io/blog/2018/03/23/scaling-vs-normalization
AASKK02,Scaling and Normalization,What are Normalization,https://kharshit.github.io/blog/2018/03/23/scaling-vs-normalization
AASKK02,Scaling and Normalization,When to do Normalization,https://kharshit.github.io/blog/2018/03/23/scaling-vs-normalization
AASKK02,Scaling and Normalization,What are the pros and cons of Scaling and Normalization,https://kharshit.github.io/blog/2018/03/23/scaling-vs-normalization
AASKK02,Exploratory Data analysis,How to do Exploratory Data analysis,https://en.wikipedia.org/wiki/Exploratory_data_analysis
AASKK02,Exploratory Data analysis,How to Summarizes data (Data and Histogram),https://en.wikipedia.org/wiki/Exploratory_data_analysis
AASKK02,Data Preprocessing,How to do Encoding of Categorical Data,https://towardsdatascience.com/data-preprocessing-concepts-fa946d11c825
AASKK02,Data Preprocessing,What are the different kind of Encoding,https://towardsdatascience.com/data-preprocessing-concepts-fa946d11c826
AASKK02,Data Preprocessing,What is Data Preprocessing,https://towardsdatascience.com/data-preprocessing-concepts-fa946d11c827
AASKK02,Data Preprocessing,What are the different methods to do Data Preprocessing,https://towardsdatascience.com/data-preprocessing-concepts-fa946d11c828
AASKK02,Data Preprocessing,What is Data Quality Assessment,https://towardsdatascience.com/data-preprocessing-concepts-fa946d11c829
AASKK02,Data Preprocessing,What is Feature Aggregation,https://towardsdatascience.com/data-preprocessing-concepts-fa946d11c830
AASKK02,Data Preprocessing,What is Feature Sampling,https://towardsdatascience.com/data-preprocessing-concepts-fa946d11c831
AASKK02,Data Preprocessing,What is Dimensionality Reduction,https://towardsdatascience.com/data-preprocessing-concepts-fa946d11c832
AASKK02,Data Preprocessing,What is Feature Encoding,https://towardsdatascience.com/data-preprocessing-concepts-fa946d11c833
AASKK02,Concepts of sampling distribution and Central Limit Theorem,What is sampling distribution,https://statisticsbyjim.com/basics/central-limit-theorem/
AASKK02,Concepts of sampling distribution and Central Limit Theorem,When we need to check for sampling distribution,https://statisticsbyjim.com/basics/central-limit-theorem/
AASKK02,Concepts of sampling distribution and Central Limit Theorem,Whats is Central Limit Theorem,https://statisticsbyjim.com/basics/central-limit-theorem/
AASKK02,Concepts of sampling distribution and Central Limit Theorem,What are the different types of Central Limit Theorem,https://statisticsbyjim.com/basics/central-limit-theorem/
AASKK02,Confidence Intervals and tests,What is Confidence Intervals,https://blog.minitab.com/blog/adventures-in-statistics-2/understanding-hypothesis-tests-confidence-intervals-and-confidence-levels
AASKK02,Confidence Intervals and tests,How to calcuate Confidence Intervals,https://blog.minitab.com/blog/adventures-in-statistics-2/understanding-hypothesis-tests-confidence-intervals-and-confidence-levels
AASKK02,Confidence Intervals and tests,When to calcuate Confidence Intervals,https://blog.minitab.com/blog/adventures-in-statistics-2/understanding-hypothesis-tests-confidence-intervals-and-confidence-levels
AASKK02,Feature Selection,What is feature selection,https://en.wikipedia.org/wiki/Feature_selection
AASKK02,Feature Selection,How feature selection is done,https://en.wikipedia.org/wiki/Feature_selection
AASKK02,Feature Selection,What is the use of feature selection,https://en.wikipedia.org/wiki/Feature_selection
AASKK02,Feature Selection,Curse of dimensionality,https://en.wikipedia.org/wiki/Feature_selection
AASKK02,Greetings,Hi there,"Hi there, how can I help?"
AASKK02,Greetings,How are you,"Hello, thanks for asking"
AASKK02,Greetings,Is anyone there?,"Hello, Good to see you"
AASKK02,Greetings,Hey,"Hi there, how can I help?"
AASKK02,Greetings,Hola,"Hi there, how can I help?"
AASKK02,Greetings,Hello,"Hi there, how can I help?"
AASKK02,Greetings,Good day,"Good to you too, how can I help you ?"
AASKK03,Introduction,what is machine learning,https://vinodsblog.com/2018/10/08/machine-learning-introduction-to-supervised-learning/
AASKK03,Introduction,types of machine learning,https://vinodsblog.com/2018/10/08/machine-learning-introduction-to-supervised-learning/
AASKK03,Introduction,what is supervised learning,https://vinodsblog.com/2018/10/08/machine-learning-introduction-to-supervised-learning/
AASKK03,Introduction,what is semi supervised learning,https://vinodsblog.com/2018/10/08/machine-learning-introduction-to-supervised-learning/
AASKK03,Introduction,use cases of machine learning,https://vinodsblog.com/2018/10/08/machine-learning-introduction-to-supervised-learning/
AASKK03,Introduction,what is the different types super vised learning,https://vinodsblog.com/2018/10/08/machine-learning-introduction-to-supervised-learning/
AASKK03,Introduction,how supervised learning works,https://vinodsblog.com/2018/10/08/machine-learning-introduction-to-supervised-learning/
AASKK03,Introduction,what is learning,https://vinodsblog.com/2018/10/08/machine-learning-introduction-to-supervised-learning/
AASKK03,Introduction,what is testing,https://vinodsblog.com/2018/10/08/machine-learning-introduction-to-supervised-learning/
AASKK03,Introduction,what is the process of super vised learning,https://vinodsblog.com/2018/10/08/machine-learning-introduction-to-supervised-learning/
AASKK03,Introduction,what are real life business cases ,https://vinodsblog.com/2018/10/08/machine-learning-introduction-to-supervised-learning/
AASKK03,Introduction,what are the different types of algorithm used in supervised learning,https://vinodsblog.com/2018/10/08/machine-learning-introduction-to-supervised-learning/
AASKK03,Introduction,what are the different domain where supervised learning is used,https://vinodsblog.com/2018/10/08/machine-learning-introduction-to-supervised-learning/
AASKK03,Introduction,what are the common examples of supervised learning,https://vinodsblog.com/2018/10/08/machine-learning-introduction-to-supervised-learning/
AASKK03,Preprocessing,what is preprocessing,https://medium.com/datadriveninvestor/data-preprocessing-for-machine-learning-188e9eef1d2c
AASKK03,Preprocessing,why preprocessing is needed,https://medium.com/datadriveninvestor/data-preprocessing-for-machine-learning-188e9eef1d2c
AASKK03,Preprocessing,what is missing value imputation,https://medium.com/datadriveninvestor/data-preprocessing-for-machine-learning-188e9eef1d2c
AASKK03,Preprocessing,what is feature encoding,https://medium.com/datadriveninvestor/data-preprocessing-for-machine-learning-188e9eef1d2c
AASKK03,Preprocessing,how to do feature encoding,https://medium.com/datadriveninvestor/data-preprocessing-for-machine-learning-188e9eef1d2c
AASKK03,Preprocessing,how to do one hot encoding,https://medium.com/datadriveninvestor/data-preprocessing-for-machine-learning-188e9eef1d2c
AASKK03,Preprocessing,what is label encoder,https://medium.com/datadriveninvestor/data-preprocessing-for-machine-learning-188e9eef1d2c
AASKK03,Preprocessing,how to split our data,https://medium.com/datadriveninvestor/data-preprocessing-for-machine-learning-188e9eef1d2c
AASKK03,Preprocessing,what is feature scaling,https://medium.com/datadriveninvestor/data-preprocessing-for-machine-learning-188e9eef1d2c
AASKK03,Preprocessing,What is the Validation of model,https://medium.com/datadriveninvestor/data-preprocessing-for-machine-learning-188e9eef1d2c
AASKK03,Preprocessing,What is Standadization,https://medium.com/datadriveninvestor/data-preprocessing-for-machine-learning-188e9eef1d2c
AASKK03,Preprocessing,What is Normalization,https://medium.com/datadriveninvestor/data-preprocessing-for-machine-learning-188e9eef1d2c
AASKK03,Types of Algorithm,Polynomial Regression,https://theappsolutions.com/blog/development/machine-learning-algorithm-types/
AASKK03,Types of Algorithm,Logistic Regression,https://theappsolutions.com/blog/development/machine-learning-algorithm-types/
AASKK03,Types of Algorithm,Naïve Bayes Algorithm,https://theappsolutions.com/blog/development/machine-learning-algorithm-types/
AASKK04,Types of Algorithm,k nearest neighbour,https://theappsolutions.com/blog/development/machine-learning-algorithm-types/
AASKK05,Types of Algorithm,Linear regression,https://theappsolutions.com/blog/development/machine-learning-algorithm-types/
AASKK06,Types of Algorithm,support vector machine,https://theappsolutions.com/blog/development/machine-learning-algorithm-types/
AASKK07,Linear Regression,what is Linear Regression,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e86
AASKK03,Linear Regression,What is linear relationship ,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e87
AASKK03,Linear Regression,types of linear regression,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e88
AASKK03,Linear Regression,what is simple linear regression,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e89
AASKK03,Linear Regression,what is multiple linear regression,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e90
AASKK03,Linear Regression,What is dependent variable,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e91
AASKK03,Linear Regression,What is Target Variable ,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e92
AASKK03,Linear Regression,What is slope,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e93
AASKK03,Linear Regression,What is intercept,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e94
AASKK03,Linear Regression,what is line of best fit,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e95
AASKK03,Linear Regression,What is Gradient descent,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e96
AASKK03,Linear Regression,What is OLS methods,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e97
AASKK03,Linear Regression,what is residual analysis,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e98
AASKK03,Linear Regression,What is Mean Squared Error or MSE,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e99
AASKK03,Linear Regression,What is Adjusted R-square,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e100
AASKK03,Linear Regression,What is Toatal error or SST,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e101
AASKK03,Linear Regression,What is Sum Of Squared Error or SSE,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e102
AASKK03,Linear Regression,What is Regression  error or SSR,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e103
AASKK03,Linear Regression,What is correlation coefficient,https://towardsdatascience.com/linear-regression-detailed-view-ea73175f6e104
AASKK03,Logistic regression,what is logistic regression,https://towardsdatascience.com/logistic-regression-detailed-overview-46c4da4303bc
AASKK03,Logistic regression,what is sigmoid function,https://towardsdatascience.com/logistic-regression-detailed-overview-46c4da4303bc
AASKK03,Logistic regression,different Types of Logistic Regression,https://towardsdatascience.com/logistic-regression-detailed-overview-46c4da4303bc
AASKK03,Logistic regression,Binary Logistic Regression,https://towardsdatascience.com/logistic-regression-detailed-overview-46c4da4303bc
AASKK03,Logistic regression,Multinomial Logistic Regression,https://towardsdatascience.com/logistic-regression-detailed-overview-46c4da4303bc
AASKK03,Logistic regression, Ordinal Logistic Regression,https://towardsdatascience.com/logistic-regression-detailed-overview-46c4da4303bc
AASKK04,Ensemble Techniques,What is Ensemble Techniques?,https://en.wikipedia.org/wiki/Ensemble_techniques
AASKK04,Ensemble Techniques,What are the advantages of Ensemble Techniques?,https://en.wikipedia.org/wiki/Ensemble_techniques
AASKK04,Ensemble Techniques,What are the benefits of Ensemble Techniques?,https://en.wikipedia.org/wiki/Ensemble_techniques
AASKK04,Ensemble Techniques,Which algorithms can be used in an Ensemble?,https://en.wikipedia.org/wiki/Ensemble_techniques
AASKK04,Ensemble Techniques,What is Bais Error?,https://en.wikipedia.org/wiki/Ensemble_techniques
AASKK04,Ensemble Techniques,What is Variance Error?,https://en.wikipedia.org/wiki/Ensemble_techniques
AASKK04,Ensemble Techniques,What is Out of Bag data?,https://en.wikipedia.org/wiki/Ensemble_techniques
AASKK04,Ensemble Techniques,What is Learning Curve?,https://en.wikipedia.org/wiki/Ensemble_techniques
AASKK04,Ensemble Techniques,What is Validation Curves?,https://en.wikipedia.org/wiki/Ensemble_techniques
AASKK04,Ensemble Techniques,What is Cross Validation?,https://en.wikipedia.org/wiki/Ensemble_techniques
AASKK04,Ensemble Techniques,What is difference between Bagging and Boosting?,https://en.wikipedia.org/wiki/Ensemble_techniques
AASKK04,Ensemble Types,What are the ensemble types?,https://en.wikipedia.org/wiki/Ensemble_types
AASKK04,Stacking,What is Stacking?,https://en.wikipedia.org/wiki/Stacking
AASKK04,Stacking,What are the advantages of Stacking?,https://en.wikipedia.org/wiki/Stacking
AASKK04,Stacking,Is the Stacking training dataset constant?,https://en.wikipedia.org/wiki/Stacking
AASKK04,Stacking,What are the disadvantages of Stacking?,https://en.wikipedia.org/wiki/Stacking
AASKK04,Stacking,What is Meta Learner Stacking?,https://en.wikipedia.org/wiki/Stacking
AASKK04,Stacking,What is Meta Classifier?,https://en.wikipedia.org/wiki/Stacking
AASKK04,Stacking,What are the different type of Meta Classifier available?,https://en.wikipedia.org/wiki/Stacking
AASKK04,Stacking,Logistic Meta Classifier,https://en.wikipedia.org/wiki/Stacking
AASKK04,Stacking,What is One Vs All?,https://en.wikipedia.org/wiki/Stacking
AASKK04,Stacking,What is One Vs Rest?,https://en.wikipedia.org/wiki/Stacking
AASKK04,Stacking,What is Base Classifier?,https://en.wikipedia.org/wiki/Stacking
AASKK04,Stacking,How Base Classifier and Meta Classifier related?,https://en.wikipedia.org/wiki/Stacking
AASKK04,Stacking,What is Blending?,https://en.wikipedia.org/wiki/Stacking
AASKK04,Randomization,What is Randomization?,https://en.wikipedia.org/wiki/Randomization
AASKK04,Randomization,What is Decision Tree algorithm?,https://en.wikipedia.org/wiki/Randomization
AASKK04,Randomization,What is Random Forest Algorithm?,https://en.wikipedia.org/wiki/Randomization
AASKK04,Randomization,Is Random Forest based on Decision Tree?,https://en.wikipedia.org/wiki/Randomization
AASKK04,Randomization,What is CART?,https://en.wikipedia.org/wiki/Randomization
AASKK04,Randomization,What is M5 Tree?,https://en.wikipedia.org/wiki/Randomization
AASKK04,Randomization,What is Regression Trees?,https://en.wikipedia.org/wiki/Randomization
AASKK04,Decision Tree,What is a Root Node?,https://en.wikipedia.org/wiki/Decision_tree
AASKK04,Decision Tree,What is a Decision Nodes?,https://en.wikipedia.org/wiki/Decision_tree
AASKK04,Decision Tree,What is a Leaf / Tail Node?,https://en.wikipedia.org/wiki/Decision_tree
AASKK04,Decision Tree,What is Gini Index?,https://en.wikipedia.org/wiki/Decision_tree
AASKK04,Decision Tree,What is Entropy?,https://en.wikipedia.org/wiki/Decision_tree
AASKK04,Decision Tree,What is Information Gain?,https://en.wikipedia.org/wiki/Decision_tree
AASKK04,Decision Tree,How Information Gain and Entropy are related?,https://en.wikipedia.org/wiki/Decision_tree
AASKK04,Decision Tree,How to determine most important feature with Information Gain?,https://en.wikipedia.org/wiki/Decision_tree
AASKK04,Decision Tree,What is dummification of data?,https://en.wikipedia.org/wiki/Decision_tree
AASKK04,Random Forest,What is Voting Process?,https://en.wikipedia.org/wiki/Random_forest
AASKK04,Random Forest,What types of Voting Process are available?,https://en.wikipedia.org/wiki/Random_forest
AASKK04,Random Forest,What is BootStrap Sampling?,https://en.wikipedia.org/wiki/Random_forest
AASKK04,Random Forest,What is Max Features paramter in Random Forest?,https://en.wikipedia.org/wiki/Random_forest
AASKK04,Random Forest,What is Num of Trees parameter in Random Forest?,https://en.wikipedia.org/wiki/Random_forest
AASKK04,Random Forest,What is Max Depth parameter in Random Forest?,https://en.wikipedia.org/wiki/Random_forest
AASKK04,Random Forest,What is Seed?,https://en.wikipedia.org/wiki/Random_forest
AASKK04,Random Forest,What is Grid Search?,https://en.wikipedia.org/wiki/Random_forest
AASKK04,Random Forest,What is Random Search?,https://en.wikipedia.org/wiki/Random_forest
AASKK04,Random Forest,Is Bagging concepts used in Random Forest algorithm?,https://en.wikipedia.org/wiki/Random_forest
AASKK04,Boosting,What is Boosting?,https://en.wikipedia.org/wiki/Boost
AASKK04,Boosting,Are the dataset constant in Boosting?,https://en.wikipedia.org/wiki/Boost
AASKK04,Boosting,Can Boosting be done with different algorithms?,https://en.wikipedia.org/wiki/Boost
AASKK04,Boosting,What is a Bag in Boosting?,https://en.wikipedia.org/wiki/Boost
AASKK04,Boosting,What is AdaBoosing?,https://en.wikipedia.org/wiki/Boost
AASKK04,Boosting,What is Gradient Boosting?,https://en.wikipedia.org/wiki/Boost
